"region","lender","sector","year","total_amount_usd","number_transactions"
"Western Africa","FMO","Industrials",2016,3.9e+07,1
"Western Africa","FMO","Industrials",2020,411255.411255411,2
"Western Africa","FMO","Materials",2013,3e+07,1
"Western Africa","FMO","Materials",2015,12500000,1
"Western Africa","FMO","Materials",2017,38850000,2
"Western Africa","FMO","Materials",2018,8e+07,2
"Western Africa","FMO","Materials",2023,7.5e+07,1
"Western Africa","FMO","Real Estate",2014,5.1e+07,2
"Western Africa","FMO","Real Estate",2015,3.4e+07,4
"Western Africa","FMO","Utilities",2012,4e+07,1
"Western Africa","FMO","Utilities",2014,164735555.555556,6
"Western Africa","FMO","Utilities",2015,850000,1
"Western Africa","FMO","Utilities",2016,227272.727272727,1
"Western Africa","FMO","Utilities",2017,43623768.7597278,4
"Western Africa","FMO","Utilities",2018,211455.6416882,2
"Western Africa","FMO","Utilities",2019,75411985.0187266,3
"Western Africa","FMO","Utilities",2020,53678357.3587538,8
"Western Africa","FMO","Utilities",2021,9121298.17444219,5
"Western Africa","FMO","Utilities",2022,13078728.0701754,4
"Western Africa","FMO","Utilities",2023,21664054.1179251,6
"Western Africa","FMO","Utilities",2024,34946236.5591398,2
"Western Africa","IBRD","Consumer Staples",2018,2e+08,1
"Western Africa","IBRD","Energy",2015,2e+08,1
"Western Africa","IBRD","Energy",2018,2e+08,1
"Western Africa","IBRD","Health Care",2024,4.5e+08,1
"Western Africa","IBRD","Industrials",2019,5e+06,1
"Western Africa","IBRD","Information Technology",2010,1196800,1
"Western Africa","IBRD","Public",2023,7.5e+08,1
"Western Africa","IBRD","Utilities",2012,53500000,1
"Western Africa","IBRD","Utilities",2014,3.95e+08,1
"Western Africa","IBRD","Utilities",2018,49209.19,1
"Western Africa","IBRD","Utilities",2019,0,1
"Western Africa","IBRD","Utilities",2020,10346499,5
"Western Africa","IBRD","Utilities",2021,514171072,5
"Western Africa","IBRD","Utilities",2022,7513978,3
"Western Africa","IBRD","Utilities",2023,454367322,3
"Western Africa","IDA","Communication Services",2010,22493516,1
"Western Africa","IDA","Communication Services",2012,3.5e+07,1
"Western Africa","IDA","Communication Services",2013,2.12e+08,1
"Western Africa","IDA","Communication Services",2016,163805.72,1
"Western Africa","IDA","Communication Services",2017,3.5e+07,1
"Western Africa","IDA","Communication Services",2018,824867.47,1
"Western Africa","IDA","Communication Services",2020,1e+08,1
"Western Africa","IDA","Communication Services",2022,200000007.41,2
"Western Africa","IDA","Consumer Discretionary",2010,6840511.42,4
"Western Africa","IDA","Consumer Discretionary",2011,189568607.2,7
"Western Africa","IDA","Consumer Discretionary",2012,222618.64,3
"Western Africa","IDA","Consumer Discretionary",2013,315484126.48,12
"Western Africa","IDA","Consumer Discretionary",2014,279457029.94,12
"Western Africa","IDA","Consumer Discretionary",2015,158277799.69,4
"Western Africa","IDA","Consumer Discretionary",2016,100882665.19,2
"Western Africa","IDA","Consumer Discretionary",2017,669995170.87,4
"Western Africa","IDA","Consumer Discretionary",2018,312731215.57,11
"Western Africa","IDA","Consumer Discretionary",2019,351287589.18,7
"Western Africa","IDA","Consumer Discretionary",2020,1111881796.91,11
"Western Africa","IDA","Consumer Discretionary",2021,497532528.2,7
"Western Africa","IDA","Consumer Discretionary",2022,744752585.66,9
"Western Africa","IDA","Consumer Discretionary",2023,544617634.43,7
"Western Africa","IDA","Consumer Discretionary",2024,80450000,1
"Western Africa","IDA","Consumer Staples",2010,107786515.92,7
"Western Africa","IDA","Consumer Staples",2011,290300000,8
"Western Africa","IDA","Consumer Staples",2012,282349467,9
"Western Africa","IDA","Consumer Staples",2013,694046271.21,14
"Western Africa","IDA","Consumer Staples",2014,143912957.12,11
"Western Africa","IDA","Consumer Staples",2015,4576450.81,4
"Western Africa","IDA","Consumer Staples",2016,100918331.49,10
"Western Africa","IDA","Consumer Staples",2017,1.25e+08,3
"Western Africa","IDA","Consumer Staples",2018,682411982.27,14
"Western Africa","IDA","Consumer Staples",2019,339735117.35,11
"Western Africa","IDA","Consumer Staples",2020,1191293586.86,19
"Western Africa","IDA","Consumer Staples",2021,841218139.38,11
"Western Africa","IDA","Consumer Staples",2022,709338261.13,8
"Western Africa","IDA","Consumer Staples",2023,626719699.49,7
"Western Africa","IDA","Consumer Staples",2024,2.18e+08,2
"Western Africa","IDA","Energy",2010,3.8e+07,1
"Western Africa","IDA","Energy",2013,6e+07,1
"Western Africa","IDA","Energy",2014,1.31e+08,2
"Western Africa","IDA","Energy",2015,500003213.25,2
"Western Africa","IDA","Energy",2017,2.9e+07,1
"Western Africa","IDA","Energy",2018,151049716.85,4
"Western Africa","IDA","Energy",2021,6e+07,1
"Western Africa","IDA","Financials",2010,103200000,3
"Western Africa","IDA","Financials",2011,169549898.38,5
"Western Africa","IDA","Financials",2012,24170268.88,4
"Western Africa","IDA","Financials",2013,3e+08,1
"Western Africa","IDA","Financials",2014,38895.92,2
"Western Africa","IDA","Financials",2015,150061645.1,2
"Western Africa","IDA","Financials",2017,52318146.46,2
"Western Africa","IDA","Financials",2018,161483405.4,5
"Western Africa","IDA","Financials",2019,543216512.67,7
"Western Africa","IDA","Financials",2020,1582452001.16,10
"Western Africa","IDA","Financials",2021,3e+08,6
"Western Africa","IDA","Financials",2022,296316488.21,4
"Western Africa","IDA","Financials",2023,40299817.96,3
"Western Africa","IDA","Financials",2024,3.48e+08,3
"Western Africa","IDA","Health Care",2010,45805496.01,7
"Western Africa","IDA","Health Care",2011,180379065.8,9
"Western Africa","IDA","Health Care",2012,381836912.62,8
"Western Africa","IDA","Health Care",2013,45930133.55,9
"Western Africa","IDA","Health Care",2014,163848583.75,10
"Western Africa","IDA","Health Care",2015,858161574.3,8
"Western Africa","IDA","Health Care",2016,295057972.91,5
"Western Africa","IDA","Health Care",2017,55706230.6,4
"Western Africa","IDA","Health Care",2018,592455110.24,11
"Western Africa","IDA","Health Care",2019,390270297.58,6
"Western Africa","IDA","Health Care",2020,2516291417.37,29
"Western Africa","IDA","Health Care",2021,1836452001.22,33
"Western Africa","IDA","Health Care",2022,926025413.28,23
"Western Africa","IDA","Health Care",2023,234540736.06,14
"Western Africa","IDA","Health Care",2024,74487623.45,2
"Western Africa","IDA","Industrials",2010,567603507.74,16
"Western Africa","IDA","Industrials",2011,396141813.1,11
"Western Africa","IDA","Industrials",2012,1340121243.98,11
"Western Africa","IDA","Industrials",2013,673209150.78,15
"Western Africa","IDA","Industrials",2014,201014110.57,6
"Western Africa","IDA","Industrials",2015,234332211.34,9
"Western Africa","IDA","Industrials",2016,468197305.58,13
"Western Africa","IDA","Industrials",2017,1180000876.32,20
"Western Africa","IDA","Industrials",2018,696337198.09,20
"Western Africa","IDA","Industrials",2019,1393683638.11,22
"Western Africa","IDA","Industrials",2020,542866104.99,13
"Western Africa","IDA","Industrials",2021,1666930228,17
"Western Africa","IDA","Industrials",2022,1616333428.97,18
"Western Africa","IDA","Industrials",2023,2200034431.02,18
"Western Africa","IDA","Industrials",2024,37908224.96,2
"Western Africa","IDA","Information Technology",2019,5e+07,1
"Western Africa","IDA","Information Technology",2020,1.15e+08,1
"Western Africa","IDA","Information Technology",2021,4.1e+07,2
"Western Africa","IDA","Information Technology",2022,5e+07,1
"Western Africa","IDA","Information Technology",2024,1.5e+08,1
"Western Africa","IDA","Materials",2011,3.7e+07,2
"Western Africa","IDA","Materials",2012,2e+07,1
"Western Africa","IDA","Materials",2013,303330.85,1
"Western Africa","IDA","Materials",2014,1225685.92,3
"Western Africa","IDA","Materials",2017,150127080.2,2
"Western Africa","IDA","Materials",2019,100230622.45,3
"Western Africa","IDA","Materials",2020,54899897.4,2
"Western Africa","IDA","Materials",2021,215090877.98,3
"Western Africa","IDA","Materials",2022,30000000.78,1
"Western Africa","IDA","Materials",2023,44707805,2
"Western Africa","IDA","Public",2010,471221448.3,23
"Western Africa","IDA","Public",2011,1245921677.44,29
"Western Africa","IDA","Public",2012,665002242.12,23
"Western Africa","IDA","Public",2013,717118954.9,35
"Western Africa","IDA","Public",2014,1039400510.53,48
"Western Africa","IDA","Public",2015,806322499.99,15
"Western Africa","IDA","Public",2016,664101031.15,10
"Western Africa","IDA","Public",2017,778997998.39,18
"Western Africa","IDA","Public",2018,1374674701.93,28
"Western Africa","IDA","Public",2019,131066529.28,6
"Western Africa","IDA","Public",2020,496145215.4,13
"Western Africa","IDA","Public",2021,258474796.44,16
"Western Africa","IDA","Public",2022,307791922.06,9
"Western Africa","IDA","Public",2023,304560787.88,13
"Western Africa","IDA","Public",2024,667.61,1
"Western Africa","IDA","Utilities",2010,324104190.63,13
"Western Africa","IDA","Utilities",2011,147995961.7,11
"Western Africa","IDA","Utilities",2012,615744109.99,11
"Western Africa","IDA","Utilities",2013,474105574.82,22
"Western Africa","IDA","Utilities",2014,1278016948.37,14
"Western Africa","IDA","Utilities",2015,493114832.97,10
"Western Africa","IDA","Utilities",2016,495418215.94,19
"Western Africa","IDA","Utilities",2017,662554840.81,16
"Western Africa","IDA","Utilities",2018,2173005484.74,15
"Western Africa","IDA","Utilities",2019,795597608.95,16
"Western Africa","IDA","Utilities",2020,1796927932.67,14
"Western Africa","IDA","Utilities",2021,2540013266.76,15
"Western Africa","IDA","Utilities",2022,953256753.05,11
"Western Africa","IDA","Utilities",2023,1399745285.93,19
"Western Africa","IFC","Communication Services",2014,5e+07,1
"Western Africa","IFC","Communication Services",2021,59510000,1
"Western Africa","IFC","Communication Services",2022,0,1
"Western Africa","IFC","Communication Services",2023,0,1
"Western Africa","IFC","Communication Services",2024,81870000,1
"Western Africa","IFC","Consumer Discretionary",2017,1.9e+07,2
"Western Africa","IFC","Consumer Discretionary",2019,4900000,2
"Western Africa","IFC","Consumer Discretionary",2020,51724832,3
"Western Africa","IFC","Consumer Discretionary",2021,6e+05,1
"Western Africa","IFC","Consumer Discretionary",2022,5500000,2
"Western Africa","IFC","Consumer Discretionary",2023,228250000,7
"Western Africa","IFC","Consumer Staples",2012,30400000,1
"Western Africa","IFC","Consumer Staples",2014,6660000,2
"Western Africa","IFC","Consumer Staples",2015,12360000,3
"Western Africa","IFC","Consumer Staples",2016,4500000,1
"Western Africa","IFC","Consumer Staples",2017,9732880,6
"Western Africa","IFC","Consumer Staples",2018,81298158,6
"Western Africa","IFC","Consumer Staples",2019,27789888,6
"Western Africa","IFC","Consumer Staples",2020,5e+07,1
"Western Africa","IFC","Consumer Staples",2021,3962079,5
"Western Africa","IFC","Consumer Staples",2022,5521417,7
"Western Africa","IFC","Consumer Staples",2023,76079156.8592698,8
"Western Africa","IFC","Consumer Staples",2024,6987391,2
"Western Africa","IFC","Energy",2014,7.5e+07,1
"Western Africa","IFC","Energy",2015,2.52e+08,3
"Western Africa","IFC","Energy",2017,202102,1
"Western Africa","IFC","Energy",2019,7658733,3
"Western Africa","IFC","Energy",2021,1.2e+08,1
"Western Africa","IFC","Energy",2022,8990000,1
"Western Africa","IFC","Financials",2014,1871171,5
"Western Africa","IFC","Financials",2015,235600000,9
"Western Africa","IFC","Financials",2016,51242525,7
"Western Africa","IFC","Financials",2017,77702526.5665955,12
"Western Africa","IFC","Financials",2018,106028044,12
"Western Africa","IFC","Financials",2019,710482876,10
"Western Africa","IFC","Financials",2020,1214352561,15
"Western Africa","IFC","Financials",2021,1345230996,12
"Western Africa","IFC","Financials",2022,2165799349,18
"Western Africa","IFC","Financials",2023,831578654,25
"Western Africa","IFC","Financials",2024,118554212.344086,19
"Western Africa","IFC","Health Care",2017,3552200,1
"Western Africa","IFC","Health Care",2019,2500000,1
"Western Africa","IFC","Health Care",2020,5200000,1
"Western Africa","IFC","Health Care",2022,5730000,2
"Western Africa","IFC","Health Care",2023,115200000,3
"Western Africa","IFC","Health Care",2024,1510001,2
"Western Africa","IFC","Industrials",2014,38045335,2
"Western Africa","IFC","Industrials",2015,2.5e+08,1
"Western Africa","IFC","Industrials",2016,0,1
"Western Africa","IFC","Industrials",2017,800150,2
"Western Africa","IFC","Industrials",2018,2870575,3
"Western Africa","IFC","Industrials",2019,119749999,3
"Western Africa","IFC","Industrials",2020,10503624,6
"Western Africa","IFC","Industrials",2021,13185511,5
"Western Africa","IFC","Industrials",2022,161225000,6
"Western Africa","IFC","Industrials",2023,7854856,2
"Western Africa","IFC","Industrials",2024,22905371.344086,3
"Western Africa","IFC","Information Technology",2021,1e+07,1
"Western Africa","IFC","Materials",2012,1.5e+08,1
"Western Africa","IFC","Materials",2015,26900000,2
"Western Africa","IFC","Materials",2016,16730000,1
"Western Africa","IFC","Materials",2017,157763001,3
"Western Africa","IFC","Materials",2019,125999072,3
"Western Africa","IFC","Materials",2020,3.6e+07,2
"Western Africa","IFC","Materials",2021,107030000,1
"Western Africa","IFC","Materials",2024,5e+07,1
"Western Africa","IFC","N/A",2014,375000,1
"Western Africa","IFC","Public",2015,1110837,1
"Western Africa","IFC","Public",2023,1589467,3
"Western Africa","IFC","Public",2024,1138578,1
"Western Africa","IFC","Real Estate",2013,1e+07,1
"Western Africa","IFC","Real Estate",2015,26300000,1
"Western Africa","IFC","Real Estate",2021,60000,1
"Western Africa","IFC","Real Estate",2024,89782608.6956522,2
"Western Africa","IFC","Utilities",2013,0,1
"Western Africa","IFC","Utilities",2016,11480000,3
"Western Africa","IFC","Utilities",2017,5879887,3
"Western Africa","IFC","Utilities",2018,689248,1
"Western Africa","IFC","Utilities",2019,12359315,5
"Western Africa","IFC","Utilities",2020,1485463,2
"Western Africa","IFC","Utilities",2022,6e+07,2
"Western Africa","IFC","Utilities",2023,7e+07,1
"Western Africa","IFC","Utilities",2024,2500000,1
"Western Africa","KFW","Consumer Discretionary",2023,158552317.247969,11
"Western Africa","KFW","Consumer Discretionary",2024,38478260.8695652,2
"Western Africa","KFW","Consumer Staples",2023,554137362.637362,36
"Western Africa","KFW","Consumer Staples",2024,21739130.4347826,1
"Western Africa","KFW","Financials",2023,543629574.773053,20
"Western Africa","KFW","Financials",2024,31287985.0397382,2
"Western Africa","KFW","Health Care",2023,504215794.50298,30
"Western Africa","KFW","Industrials",2023,224968657.429527,18
"Western Africa","KFW","Industrials",2024,46891304.3478261,1
"Western Africa","KFW","Public",2023,443971428.571429,28
"Western Africa","KFW","Public",2024,16304347.826087,1
"Western Africa","KFW","Utilities",2023,1180162541.80602,43
"Western Africa","KFW","Utilities",2024,154228260.869565,5
"Western Africa","MIGA","Communication Services",2018,97200000,1
"Western Africa","MIGA","Communication Services",2023,474903225.806452,2
"Western Africa","MIGA","Consumer Discretionary",2011,12200000,1
"Western Africa","MIGA","Consumer Discretionary",2012,9e+05,1
"Western Africa","MIGA","Consumer Discretionary",2013,7400000,1
"Western Africa","MIGA","Consumer Discretionary",2015,2500000,1
"Western Africa","MIGA","Consumer Discretionary",2021,105400000,2
"Western Africa","MIGA","Consumer Discretionary",2023,56670000,2
"Western Africa","MIGA","Consumer Staples",2019,3.6e+07,1
"Western Africa","MIGA","Energy",2010,228600000,2
"Western Africa","MIGA","Energy",2012,597100000,2
"Western Africa","MIGA","Energy",2015,2e+08,1
"Western Africa","MIGA","Energy",2016,217100000,1
"Western Africa","MIGA","Energy",2019,74600000,1
"Western Africa","MIGA","Financials",2010,1e+06,1
"Western Africa","MIGA","Financials",2011,1e+08,1
"Western Africa","MIGA","Financials",2015,580200000,2
"Western Africa","MIGA","Financials",2019,84540000,1
"Western Africa","MIGA","Financials",2021,78900000,1
"Western Africa","MIGA","Financials",2023,102150537.634409,1
"Western Africa","MIGA","Financials",2024,1142051619.99291,3
"Western Africa","MIGA","Industrials",2010,100800000,2
"Western Africa","MIGA","Industrials",2011,107100000,3
"Western Africa","MIGA","Industrials",2012,330400000,3
"Western Africa","MIGA","Industrials",2014,4800000,1
"Western Africa","MIGA","Industrials",2018,88636363.6363636,1
"Western Africa","MIGA","Industrials",2021,2e+08,1
"Western Africa","MIGA","Industrials",2023,571868131.868132,2
"Western Africa","MIGA","Information Technology",2011,7100000,1
"Western Africa","MIGA","Materials",2015,12830000,1
"Western Africa","MIGA","Materials",2017,199410000,2
"Western Africa","MIGA","Materials",2018,3e+08,1
"Western Africa","MIGA","Utilities",2010,358500000,3
"Western Africa","MIGA","Utilities",2012,125300000,2
"Western Africa","MIGA","Utilities",2014,4.92e+08,1
"Western Africa","MIGA","Utilities",2016,6e+07,1
"Western Africa","MIGA","Utilities",2017,408800000,3
"Western Africa","MIGA","Utilities",2018,19318181.8181818,1
"Western Africa","MIGA","Utilities",2019,232600000,2
"Western Africa","MIGA","Utilities",2020,30803370.7865169,5
"Western Africa","MIGA","Utilities",2021,22131060.8286806,3
"Western Africa","MIGA","Utilities",2022,16290000,1
"Western Africa","MIGA","Utilities",2023,55434782.6086956,1
"Western Africa","OFID","Consumer Discretionary",2010,5060000,2
"Western Africa","OFID","Consumer Discretionary",2011,450000,2
"Western Africa","OFID","Consumer Discretionary",2012,1.3e+07,1
"Western Africa","OFID","Consumer Discretionary",2013,15490000,3
"Western Africa","OFID","Consumer Discretionary",2014,50000,1
"Western Africa","OFID","Consumer Discretionary",2015,25500000,2
"Western Africa","OFID","Consumer Discretionary",2016,10000,1
"Western Africa","OFID","Consumer Discretionary",2017,16800000,1
"Western Africa","OFID","Consumer Discretionary",2019,2e+07,1
"Western Africa","OFID","Consumer Discretionary",2023,25500000,1
"Western Africa","OFID","Consumer Staples",2010,68510000,5
"Western Africa","OFID","Consumer Staples",2011,35420000,4
"Western Africa","OFID","Consumer Staples",2012,7500000,1
"Western Africa","OFID","Consumer Staples",2013,6e+06,1
"Western Africa","OFID","Consumer Staples",2014,37140000,2
"Western Africa","OFID","Consumer Staples",2015,6.3e+07,4
"Western Africa","OFID","Consumer Staples",2016,8.5e+07,5
"Western Africa","OFID","Consumer Staples",2017,3.8e+07,1
"Western Africa","OFID","Consumer Staples",2018,132100000,7
"Western Africa","OFID","Consumer Staples",2019,5.5e+07,4
"Western Africa","OFID","Consumer Staples",2020,1.08e+08,4
"Western Africa","OFID","Consumer Staples",2021,165400000,5
"Western Africa","OFID","Consumer Staples",2022,79240000,5
"Western Africa","OFID","Consumer Staples",2023,27830000,1
"Western Africa","OFID","Consumer Staples",2024,1.5e+07,1
"Western Africa","OFID","Energy",2010,7e+06,1
"Western Africa","OFID","Energy",2012,9130000,1
"Western Africa","OFID","Energy",2014,2.8e+07,2
"Western Africa","OFID","Energy",2020,98860000,2
"Western Africa","OFID","Energy",2023,54780000,1
"Western Africa","OFID","Financials",2012,10880000,1
"Western Africa","OFID","Financials",2013,2.3e+07,3
"Western Africa","OFID","Financials",2014,5e+06,1
"Western Africa","OFID","Financials",2015,1.3e+07,1
"Western Africa","OFID","Financials",2016,14110000,1
"Western Africa","OFID","Financials",2017,9.1e+07,4
"Western Africa","OFID","Financials",2018,66290000,2
"Western Africa","OFID","Financials",2019,43430000,1
"Western Africa","OFID","Financials",2021,28230000,1
"Western Africa","OFID","Financials",2022,88860000,3
"Western Africa","OFID","Financials",2023,49670000,2
"Western Africa","OFID","Health Care",2010,24700000,3
"Western Africa","OFID","Health Care",2012,6e+06,1
"Western Africa","OFID","Health Care",2016,250000,1
"Western Africa","OFID","Health Care",2017,2e+05,1
"Western Africa","OFID","Health Care",2020,1.5e+07,1
"Western Africa","OFID","Industrials",2010,31830000,3
"Western Africa","OFID","Industrials",2011,41710000,3
"Western Africa","OFID","Industrials",2012,1e+07,1
"Western Africa","OFID","Industrials",2013,6.3e+07,6
"Western Africa","OFID","Industrials",2014,4e+07,4
"Western Africa","OFID","Industrials",2015,5e+07,3
"Western Africa","OFID","Industrials",2016,30400000,2
"Western Africa","OFID","Industrials",2018,77830000,5
"Western Africa","OFID","Industrials",2019,110100000,4
"Western Africa","OFID","Industrials",2020,4e+07,2
"Western Africa","OFID","Industrials",2021,6e+07,2
"Western Africa","OFID","Industrials",2022,67860000,1
"Western Africa","OFID","Industrials",2023,41300000,1
"Western Africa","OFID","Industrials",2024,2e+05,1
"Western Africa","OFID","Public",2011,10500000,1
"Western Africa","OFID","Public",2013,4e+05,1
"Western Africa","OFID","Public",2022,7.6e+07,1
"Western Africa","OFID","Real Estate",2014,15100000,2
"Western Africa","OFID","Utilities",2010,2.6e+07,2
"Western Africa","OFID","Utilities",2011,6400000,3
"Western Africa","OFID","Utilities",2012,80930000,5
"Western Africa","OFID","Utilities",2013,26350000,4
"Western Africa","OFID","Utilities",2014,36200000,6
"Western Africa","OFID","Utilities",2015,5e+05,1
"Western Africa","OFID","Utilities",2016,42440000,3
"Western Africa","OFID","Utilities",2017,18200000,2
"Western Africa","OFID","Utilities",2018,27700000,3
"Western Africa","OFID","Utilities",2019,70570000,2
"Western Africa","OFID","Utilities",2020,2e+07,1
"Western Africa","OFID","Utilities",2021,43430000,1
"Western Africa","OFID","Utilities",2022,6.5e+07,2
"Western Africa","OFID","Utilities",2024,230000,1
"Western Africa","Proparco","Communication Services",2023,1.5e+07,1
"Western Africa","Proparco","Consumer Staples",2011,10666666.6666667,1
"Western Africa","Proparco","Consumer Staples",2013,2e+07,1
"Western Africa","Proparco","Consumer Staples",2018,103751724.137931,2
"Western Africa","Proparco","Consumer Staples",2019,16853932.5842697,1
"Western Africa","Proparco","Consumer Staples",2021,290697.674418605,1
"Western Africa","Proparco","Consumer Staples",2023,2410870.09253397,5
"Western Africa","Proparco","Financials",2013,48993958.1081081,1
"Western Africa","Proparco","Financials",2014,78990012.3120615,3
"Western Africa","Proparco","Financials",2015,88283285.2895896,4
"Western Africa","Proparco","Financials",2016,16666666.6666667,1
"Western Africa","Proparco","Financials",2017,39433300.9890404,4
"Western Africa","Proparco","Financials",2018,30478072.9685363,2
"Western Africa","Proparco","Financials",2019,140467157.060542,6
"Western Africa","Proparco","Financials",2020,127825723.002351,13
"Western Africa","Proparco","Financials",2021,204756510.599486,20
"Western Africa","Proparco","Financials",2022,256804577.854865,23
"Western Africa","Proparco","Financials",2023,83105985.3648213,9
"Western Africa","Proparco","Health Care",2018,56818.1818181818,1
"Western Africa","Proparco","Industrials",2011,38961038.961039,1
"Western Africa","Proparco","Industrials",2012,19736842.1052632,1
"Western Africa","Proparco","Industrials",2014,23333333.3333333,1
"Western Africa","Proparco","Industrials",2016,13829787.2340426,1
"Western Africa","Proparco","Industrials",2017,22471910.1123595,1
"Western Africa","Proparco","Industrials",2023,79574703.9002188,5
"Western Africa","Proparco","Information Technology",2022,471910.112359551,1
"Western Africa","Proparco","Information Technology",2023,210526.315789474,1
"Western Africa","Proparco","Materials",2016,17549062.5,1
"Western Africa","Proparco","Materials",2018,35496956.4705882,1
"Western Africa","Proparco","Materials",2019,2.5e+07,1
"Western Africa","Proparco","Materials",2020,32803083.3600856,2
"Western Africa","Proparco","Materials",2021,39244186.0465116,2
"Western Africa","Proparco","Real Estate",2018,17613636.3636364,1
"Western Africa","Proparco","Utilities",2012,108541129.910141,2
"Western Africa","Proparco","Utilities",2014,35056090,1
"Western Africa","Proparco","Utilities",2016,59018557.759042,2
"Western Africa","Proparco","Utilities",2019,51092134.8314607,5
"Western Africa","Proparco","Utilities",2020,19941204.8192771,6
"Western Africa","Proparco","Utilities",2021,181963581.46208,4
"Western Africa","Proparco","Utilities",2023,15638297.8723404,2
"Western Africa","USEXIM","Utilities",2020,3.34e+08,2
